location,kind,region,realm,status
me_land_7411,land,me_rhun_region,RHU,owned
me_land_7412,land,me_rhun_region,RHU,owned
me_land_7413,land,me_rhun_region,RHU,owned
me_land_7414,land,me_rhun_region,RH3,owned
me_land_7415,land,me_umbar_region,UMB,owned
me_land_7416,land,me_mirkwood_region,DOL,owned
me_land_7417,land,me_near_harad_region,HNE,owned
me_land_7418,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7419,land,me_brown_lands_region,WILD,wild_buffer
me_land_7420,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7421,land,me_anorien_region,DRU,owned
me_land_7422,land,me_angmar_region,WILD,wild_buffer
me_land_7423,land,me_far_harad_region,HNE,owned
me_land_7424,land,me_umbar_region,UMB,owned
me_land_7425,land,me_north_arnor_region,WILD,wild_buffer
me_land_7426,land,me_brown_lands_region,WILD,wild_buffer
me_land_7427,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7428,land,me_mirkwood_region,WOO,owned
me_land_7429,land,me_near_harad_region,HRA,owned
me_land_7430,land,me_north_arnor_region,WILD,wild_buffer
me_land_7431,land,me_lindon_region,LIN,owned
me_land_7432,land,me_khand_region,KHA,owned
me_land_7433,land,me_lindon_region,LIN,owned
me_land_7434,land,me_near_harad_region,HRA,owned
me_land_7435,land,me_mordor_region,MOR,owned
me_land_7436,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7437,land,me_far_harad_region,KHA,owned
me_land_7438,land,me_forochel_region,WILD,wild_buffer
me_land_7439,land,me_khand_region,KHA,owned
me_land_7440,land,me_lindon_region,LIN,owned
me_land_7441,land,me_far_harad_region,HFA,owned
me_land_7442,land,me_brown_lands_region,WILD,wild_buffer
me_land_7443,land,me_rhun_region,RHU,owned
me_land_7444,land,me_brown_lands_region,WILD,wild_buffer
me_land_7445,land,me_rhun_region,RH3,owned
me_land_7446,land,me_rohan_region,ISE,owned
me_land_7447,land,me_near_harad_region,KHA,owned
me_land_7448,land,me_belfalas_region,GON,owned
me_land_7449,land,me_anorien_region,GON,owned
me_land_7450,land,me_anduin_vale_region,WILD,wild_buffer
me_land_7451,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7452,land,me_mordor_region,MOR,owned
me_land_7453,land,me_near_harad_region,HNE,owned
me_land_7454,land,me_brown_lands_region,WILD,wild_buffer
me_land_7455,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7456,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7457,land,me_brown_lands_region,WILD,wild_buffer
me_land_7458,land,me_rohan_region,ROH,owned
me_land_7459,land,me_far_harad_region,HFA,owned
me_land_7460,land,me_forochel_region,LOS,owned
me_land_7461,land,me_anduin_vale_region,BEO,owned
me_land_7462,land,me_near_harad_region,HNE,owned
me_land_7463,land,me_rohan_region,FAN,owned
me_land_7464,land,me_shire_breeland_region,SHI,owned
me_land_7465,land,me_belfalas_region,GON,owned
me_land_7466,land,me_rhun_region,RHU,owned
me_land_7467,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7468,land,me_mordor_region,MOR,owned
me_land_7469,land,me_near_harad_region,HNE,owned
me_land_7470,land,me_mordor_region,MOR,owned
me_land_7471,land,me_rohan_region,ROH,owned
me_land_7472,land,me_lindon_region,LIN,owned
me_land_7473,land,me_near_harad_region,HNE,owned
me_land_7474,land,me_rohan_region,ISE,owned
me_land_7475,land,me_lindon_region,BLU,owned
me_land_7476,land,me_rhun_region,RH2,owned
me_land_7477,land,me_forochel_region,LOS,owned
me_land_7478,land,me_brown_lands_region,WILD,wild_buffer
me_land_7479,land,me_mordor_region,MOR,owned
me_land_7480,land,me_far_harad_region,KHA,owned
me_land_7481,land,me_mordor_region,MOR,owned
me_land_7482,land,me_mordor_region,MOR,owned
me_land_7483,land,me_belfalas_region,GON,owned
me_land_7484,land,me_rhun_region,RHU,owned
me_land_7485,land,me_lindon_region,LIN,owned
me_land_7486,land,me_khand_region,KHA,owned
me_land_7487,land,me_anduin_vale_region,BEO,owned
me_land_7488,land,me_north_arnor_region,WILD,wild_buffer
me_land_7489,land,me_rhun_region,RH2,owned
me_land_7490,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7491,land,me_rhun_region,RH2,owned
me_land_7492,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7493,land,me_mordor_region,MOR,owned
me_land_7494,land,me_south_gondor_region,GON,owned
me_land_7495,land,me_lindon_region,BLU,owned
me_land_7496,land,me_rhun_region,RHU,owned
me_land_7497,land,me_khand_region,KHA,owned
me_land_7498,land,me_rhun_region,RH3,owned
me_land_7499,land,me_mirkwood_region,WDM,owned
me_land_7500,land,me_far_harad_region,HFA,owned
me_land_7501,land,me_mordor_region,MOR,owned
me_land_7502,land,me_north_arnor_region,WILD,wild_buffer
me_land_7503,land,me_forochel_region,LOS,owned
me_land_7504,land,me_forochel_region,WILD,wild_buffer
me_land_7505,land,me_umbar_region,UMB,owned
me_land_7506,land,me_mordor_region,MOR,owned
me_land_7507,land,me_mordor_region,MOR,owned
me_land_7508,land,me_khand_region,KHA,owned
me_land_7509,land,me_forochel_region,LOS,owned
me_land_7510,land,me_brown_lands_region,WILD,wild_buffer
me_land_7511,land,me_belfalas_region,DAM,owned
me_land_7512,land,me_far_harad_region,HRA,owned
me_land_7513,land,me_far_harad_region,KHA,owned
me_land_7514,land,me_angmar_region,WILD,wild_buffer
me_land_7515,land,me_rhun_region,RH2,owned
me_land_7516,land,me_near_harad_region,KHA,owned
me_land_7517,land,me_angmar_region,WILD,wild_buffer
me_land_7518,land,me_ithilien_region,WILD,wild_ithilien
me_land_7519,land,me_near_harad_region,UMB,owned
me_land_7520,land,me_near_harad_region,HNE,owned
me_land_7521,land,me_khand_region,KHA,owned
me_land_7522,land,me_enedwaith_region,DUN,owned
me_land_7523,land,me_mirkwood_region,WOO,owned
me_land_7524,land,me_near_harad_region,HNE,owned
me_land_7525,land,me_belfalas_region,GON,owned
me_land_7526,land,me_far_harad_region,KHA,owned
me_land_7527,land,me_rhun_region,RHU,owned
me_land_7528,land,me_belfalas_region,GON,owned
me_land_7529,land,me_north_arnor_region,WILD,wild_buffer
me_land_7530,land,me_rhun_region,RHU,owned
me_land_7531,land,me_lindon_region,LIN,owned
me_land_7532,land,me_far_harad_region,HFA,owned
me_land_7533,land,me_khand_region,KHA,owned
me_land_7534,land,me_rhun_region,RHU,owned
me_land_7535,land,me_far_harad_region,HFA,owned
me_land_7536,land,me_mordor_region,MOR,owned
me_land_7537,land,me_ithilien_region,MOR,owned
me_land_7538,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7539,land,me_angmar_region,WILD,wild_buffer
me_land_7540,land,me_umbar_region,UMB,owned
me_land_7541,land,me_belfalas_region,GON,owned
me_land_7542,land,me_lindon_region,LIN,owned
me_land_7543,land,me_grey_mountains_region,ERE,owned
me_land_7544,land,me_lebennin_region,GON,owned
me_land_7545,land,me_shire_breeland_region,WILD,wild_buffer
me_land_7546,land,me_rhun_region,RH2,owned
me_land_7547,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7548,land,me_rhun_region,RH2,owned
me_land_7549,land,me_enedwaith_region,DUN,owned
me_land_7550,land,me_rhun_region,RHU,owned
me_land_7551,land,me_lebennin_region,GON,owned
me_land_7552,land,me_north_arnor_region,WILD,wild_buffer
me_land_7553,land,me_mirkwood_region,WOO,owned
me_land_7554,land,me_rhun_region,RH2,owned
me_land_7555,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7556,land,me_rohan_region,ROH,owned
me_land_7557,land,me_rhun_region,DOR,owned
me_land_7558,land,me_rhun_region,RHU,owned
me_land_7559,land,me_lindon_region,LIN,owned
me_land_7560,land,me_near_harad_region,HNE,owned
me_land_7561,land,me_north_arnor_region,WILD,wild_buffer
me_land_7562,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7563,land,me_rhun_region,RHU,owned
me_land_7564,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7565,land,me_khand_region,KHA,owned
me_land_7566,land,me_anduin_vale_region,BEO,owned
me_land_7567,land,me_rhun_region,RH3,owned
me_land_7568,land,me_shire_breeland_region,SHI,owned
me_land_7569,land,me_ithilien_region,WILD,wild_ithilien
me_land_7570,land,me_mordor_region,MOR,owned
me_land_7571,land,me_rhun_region,RH2,owned
me_land_7572,land,me_rohan_region,ROH,owned
me_land_7573,land,me_rhun_region,RH2,owned
me_land_7574,land,me_lindon_region,LIN,owned
me_land_7575,land,me_angmar_region,WILD,wild_buffer
me_land_7576,land,me_north_arnor_region,ANG,owned
me_land_7577,land,me_rhun_region,DOR,owned
me_land_7578,land,me_rhun_region,RH2,owned
me_land_7579,land,me_rhun_region,DOR,owned
me_land_7580,land,me_near_harad_region,KHA,owned
me_land_7581,land,me_rhun_region,RHU,owned
me_land_7582,land,me_dale_region,ESG,owned
me_land_7583,land,me_rhun_region,RHU,owned
me_land_7584,land,me_angmar_region,WILD,wild_buffer
me_land_7585,land,me_far_harad_region,HNE,owned
me_land_7586,land,me_rhun_region,RHU,owned
me_land_7587,land,me_angmar_region,WILD,wild_buffer
me_land_7588,land,me_enedwaith_region,DUN,owned
me_land_7589,land,me_far_harad_region,KHA,owned
me_land_7590,land,me_rhun_region,RHU,owned
me_land_7591,land,me_rohan_region,ROH,owned
me_land_7592,land,me_mordor_region,MOR,owned
me_land_7593,land,me_khand_region,KHA,owned
me_land_7594,land,me_near_harad_region,HNE,owned
me_land_7595,land,me_rhun_region,RH2,owned
me_land_7596,land,me_rhun_region,RHU,owned
me_land_7597,land,me_rohan_region,ROH,owned
me_land_7598,land,me_north_arnor_region,WILD,wild_buffer
me_land_7599,land,me_khand_region,KHA,owned
me_land_7600,land,me_brown_lands_region,WILD,wild_buffer
me_land_7601,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7602,land,me_rhun_region,RHU,owned
me_land_7603,land,me_rhun_region,RHU,owned
me_land_7604,land,me_ithilien_region,WILD,wild_ithilien
me_land_7605,land,me_ithilien_region,MOR,owned
me_land_7606,land,me_rhun_region,DOR,owned
me_land_7607,land,me_brown_lands_region,WILD,wild_buffer
me_land_7608,land,me_anduin_vale_region,WILD,wild_buffer
me_land_7609,land,me_far_harad_region,HRA,owned
me_land_7610,land,me_shire_breeland_region,BRE,owned
me_land_7611,land,me_forochel_region,WILD,wild_buffer
me_land_7612,land,me_enedwaith_region,DUN,owned
me_land_7613,land,me_rhun_region,RH2,owned
me_land_7614,land,me_lebennin_region,GON,owned
me_land_7615,land,me_rhun_region,RH2,owned
me_land_7616,land,me_near_harad_region,HNE,owned
me_land_7617,land,me_mordor_region,MOR,owned
me_land_7618,land,me_lindon_region,LIN,owned
me_land_7619,land,me_near_harad_region,HNE,owned
me_land_7620,land,me_far_harad_region,KHA,owned
me_land_7621,land,me_umbar_region,UMB,owned
me_land_7622,land,me_rhun_region,RHU,owned
me_land_7623,land,me_far_harad_region,KHA,owned
me_land_7624,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7625,land,me_brown_lands_region,WILD,wild_buffer
me_land_7626,land,me_lebennin_region,GON,owned
me_land_7627,land,me_south_gondor_region,GON,owned
me_land_7628,land,me_mirkwood_region,WOO,owned
me_land_7629,land,me_rohan_region,ROH,owned
me_land_7630,land,me_far_harad_region,KHA,owned
me_land_7631,land,me_grey_mountains_region,IRO,owned
me_land_7632,land,me_forochel_region,WILD,wild_buffer
me_land_7633,land,me_shire_breeland_region,WILD,wild_buffer
me_land_7634,land,me_dale_region,DAL,owned
me_land_7635,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7636,land,me_rhun_region,RH3,owned
me_land_7637,land,me_khand_region,KHA,owned
me_land_7638,land,me_mirkwood_region,WDM,owned
me_land_7639,land,me_belfalas_region,GON,owned
me_land_7640,land,me_khand_region,KHA,owned
me_land_7641,land,me_near_harad_region,HNE,owned
me_land_7642,land,me_south_gondor_region,GON,owned
me_land_7643,land,me_belfalas_region,GON,owned
me_land_7644,land,me_north_arnor_region,WILD,wild_buffer
me_land_7645,land,me_far_harad_region,HNE,owned
me_land_7646,land,me_near_harad_region,HNE,owned
me_land_7647,land,me_enedwaith_region,DUN,owned
me_land_7648,land,me_mordor_region,MOR,owned
me_land_7649,land,me_anduin_vale_region,LOR,owned
me_land_7650,land,me_far_harad_region,HFA,owned
me_land_7651,land,me_far_harad_region,KHA,owned
me_land_7652,land,me_ithilien_region,MOR,owned
me_land_7653,land,me_enedwaith_region,DUN,owned
me_land_7654,land,me_rhun_region,RH2,owned
me_land_7655,land,me_brown_lands_region,WILD,wild_buffer
me_land_7656,land,me_far_harad_region,KHA,owned
me_land_7657,land,me_umbar_region,UMB,owned
me_land_7658,land,me_shire_breeland_region,WILD,wild_buffer
me_land_7659,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7660,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7661,land,me_khand_region,KHA,owned
me_land_7662,land,me_belfalas_region,GON,owned
me_land_7663,land,me_rhun_region,RHU,owned
me_land_7664,land,me_mirkwood_region,WOO,owned
me_land_7665,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7666,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7667,land,me_far_harad_region,HFA,owned
me_land_7668,land,me_mirkwood_region,WOO,owned
me_land_7669,land,me_enedwaith_region,DUN,owned
me_land_7670,land,me_rhun_region,RHU,owned
me_land_7671,land,me_shire_breeland_region,WILD,wild_buffer
me_land_7672,land,me_north_arnor_region,WILD,wild_buffer
me_land_7673,land,me_khand_region,KHA,owned
me_land_7674,land,me_mordor_region,MOR,owned
me_land_7675,land,me_khand_region,KHA,owned
me_land_7676,land,me_khand_region,KHA,owned
me_land_7677,land,me_lindon_region,LIN,owned
me_land_7678,land,me_rhun_region,RHU,owned
me_land_7679,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7680,land,me_rhun_region,RH2,owned
me_land_7681,land,me_near_harad_region,UMB,owned
me_land_7682,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7683,land,me_mordor_region,MOR,owned
me_land_7684,land,me_rhun_region,RH2,owned
me_land_7685,land,me_north_arnor_region,WILD,wild_buffer
me_land_7686,land,me_rhun_region,RH2,owned
me_land_7687,land,me_rhun_region,RHU,owned
me_land_7688,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7689,land,me_rohan_region,ROH,owned
me_land_7690,land,me_far_harad_region,KHA,owned
me_land_7691,land,me_grey_mountains_region,IRO,owned
me_land_7692,land,me_near_harad_region,HNE,owned
me_land_7693,land,me_rhun_region,RH2,owned
me_land_7694,land,me_anorien_region,GON,owned
me_land_7695,land,me_north_arnor_region,WILD,wild_buffer
me_land_7696,land,me_north_arnor_region,WILD,wild_buffer
me_land_7697,land,me_far_harad_region,HRA,owned
me_land_7698,land,me_khand_region,KHA,owned
me_land_7699,land,me_enedwaith_region,DUN,owned
me_land_7700,land,me_rhun_region,RHU,owned
me_land_7701,land,me_rhun_region,RHU,owned
me_land_7702,land,me_lindon_region,LIN,owned
me_land_7703,land,me_umbar_region,UMB,owned
me_land_7704,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7705,land,me_rhun_region,DOR,owned
me_land_7706,land,me_brown_lands_region,WILD,wild_buffer
me_land_7707,land,me_forochel_region,LOS,owned
me_land_7708,land,me_anduin_vale_region,LOR,owned
me_land_7709,land,me_lindon_region,LIN,owned
me_land_7710,land,me_umbar_region,UMB,owned
me_land_7711,land,me_khand_region,KHA,owned
me_land_7712,land,me_near_harad_region,HNE,owned
me_land_7713,land,me_rhun_region,RH3,owned
me_land_7714,land,me_rhun_region,RH2,owned
me_land_7715,land,me_north_arnor_region,RAN,owned
me_land_7716,land,me_rhun_region,RHU,owned
me_land_7717,land,me_near_harad_region,HNE,owned
me_land_7718,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7719,land,me_mirkwood_region,WDM,owned
me_land_7720,land,me_mordor_region,MOR,owned
me_land_7721,land,me_rhun_region,RH2,owned
me_land_7722,land,me_forochel_region,WILD,wild_buffer
me_land_7723,land,me_south_gondor_region,GON,owned
me_land_7724,land,me_far_harad_region,KHA,owned
me_land_7725,land,me_belfalas_region,GON,owned
me_land_7726,land,me_belfalas_region,GON,owned
me_land_7727,land,me_lebennin_region,GON,owned
me_land_7728,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7729,land,me_belfalas_region,GON,owned
me_land_7730,land,me_ithilien_region,MOR,owned
me_land_7731,land,me_lebennin_region,GON,owned
me_land_7732,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7733,land,me_rhun_region,DOR,owned
me_land_7734,land,me_mordor_region,MOR,owned
me_land_7735,land,me_dale_region,WOO,owned
me_land_7736,land,me_rhun_region,RH3,owned
me_land_7737,land,me_mordor_region,MOR,owned
me_land_7738,land,me_khand_region,KHA,owned
me_land_7739,land,me_forochel_region,WILD,wild_buffer
me_land_7740,land,me_mirkwood_region,WOO,owned
me_land_7741,land,me_near_harad_region,HNE,owned
me_land_7742,land,me_umbar_region,UMB,owned
me_land_7743,land,me_rhun_region,RHU,owned
me_land_7744,land,me_belfalas_region,GON,owned
me_land_7745,land,me_rhun_region,RH2,owned
me_land_7746,land,me_rhun_region,RH3,owned
me_land_7747,land,me_far_harad_region,KHA,owned
me_land_7748,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7749,land,me_near_harad_region,HNE,owned
me_land_7750,land,me_north_arnor_region,RIV,owned
me_land_7751,land,me_north_arnor_region,WILD,wild_buffer
me_land_7752,land,me_mirkwood_region,WOO,owned
me_land_7753,land,me_rhun_region,RHU,owned
me_land_7754,land,me_forochel_region,LOS,owned
me_land_7755,land,me_brown_lands_region,WILD,wild_buffer
me_land_7756,land,me_near_harad_region,HNE,owned
me_land_7757,land,me_khand_region,KHA,owned
me_land_7758,land,me_mirkwood_region,WOO,owned
me_land_7759,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_7760,land,me_north_arnor_region,WILD,wild_buffer
me_land_7761,land,me_rhun_region,RH2,owned
me_land_7762,land,me_near_harad_region,UMB,owned
me_land_7763,land,me_umbar_region,UMB,owned
me_land_7764,land,me_mordor_region,MOR,owned
me_land_7765,land,me_khand_region,KHA,owned
me_land_7766,land,me_rhun_region,RH2,owned
me_land_7767,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7768,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7769,land,me_rhun_region,RH2,owned
me_land_7770,land,me_mordor_region,MOR,owned
me_land_7771,land,me_umbar_region,UMB,owned
me_land_7772,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7773,land,me_khand_region,KHA,owned
me_land_7774,land,me_umbar_region,UMB,owned
me_land_7775,land,me_forochel_region,WILD,wild_buffer
me_land_7776,land,me_far_harad_region,HNE,owned
me_land_7777,land,me_brown_lands_region,WILD,wild_buffer
me_land_7778,land,me_north_arnor_region,WILD,wild_buffer
me_land_7779,land,me_forochel_region,WILD,wild_buffer
me_land_7780,land,me_mordor_region,MOR,owned
me_land_7781,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7782,land,me_dale_region,DAL,owned
me_land_7783,land,me_mordor_region,MOR,owned
me_land_7784,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_7785,land,me_grey_mountains_region,IRO,owned
me_land_7786,land,me_ithilien_region,GON,owned
me_land_7787,land,me_ithilien_region,MOR,owned
me_land_7788,land,me_grey_mountains_region,ERE,owned
me_land_7789,land,me_south_gondor_region,GON,owned
me_land_7790,land,me_rhun_region,RHU,owned
me_land_7791,land,me_forochel_region,WILD,wild_buffer
