location,name,kind,region,realm,rank,source
me_land_2916,Eithel aeleth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_2917,Ashbrook End,land,me_shire_breeland_region,BRE,place,† M3 regional lexicon
me_land_2918,Coldbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2919,Varkan Camp,land,me_far_harad_region,KHA,place,† M3 regional lexicon
me_land_2920,Emyn aeleth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_2921,Driftbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2922,Ravenholm,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_2923,Barrowbrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_2924,Imlad aeleth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_2925,Dushzagh Camp,land,me_angmar_region,GUN,place,† M3 regional lexicon
me_land_2926,Qasasir Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_2927,Zandan Camp,land,me_far_harad_region,KHA,place,† M3 regional lexicon
me_land_2928,Rakhasir Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_2929,Ghashzagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2930,Arzar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_2931,Gorzagh Camp,land,me_north_arnor_region,ANG,place,† M3 regional lexicon
me_land_2932,Wainath Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2933,Balkar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_2934,Frostbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2935,Minas aeleth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_2936,Ost aeleth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_2937,Taur aeleth,land,me_lebennin_region,GON,place,† M3 regional lexicon
me_land_2938,Beaconbrook End,land,me_shire_breeland_region,BRE,place,† M3 regional lexicon
me_land_2939,Blackbrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_2940,Sahrasir Gate,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_2941,Willowbury,land,me_shire_breeland_region,WILD,wilderness,† M3 regional lexicon
me_land_2942,Icebay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2943,Bar aeleth,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_2944,Grishzagh Camp,land,me_mirkwood_region,DOL,place,† M3 regional lexicon
me_land_2945,Zorath Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2946,Bramblebrook End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_2947,Bucklandbrook End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_2948,Calen aeleth,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_2949,Cedarbrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_2950,Balen Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2951,Boren Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2952,Skinhall,land,me_anduin_vale_region,BEO,place,† M3 regional lexicon
me_land_2953,Celon aeleth,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_2954,Gathen Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2955,Deepbrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_2956,Tazasir Gate,land,me_near_harad_region,UMB,place,† M3 regional lexicon
me_land_2957,Umrasir Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_2958,Northbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2959,Eorlham,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_2960,Krimpzagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2961,Lugzagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2962,Nim aeleth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_2963,Mauhzagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2964,Amon annoneth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_2965,Dol annoneth,land,me_anorien_region,GON,place,† M3 regional lexicon
me_land_2966,Zarasir Gate,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_2967,Muzgzagh Camp,land,me_ithilien_region,MOR,place,† M3 regional lexicon
me_land_2968,Nazgzagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2969,Eithel annoneth,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_2970,Eastbrook End,land,me_mirkwood_region,WDM,place,† M3 regional lexicon
me_land_2971,Emyn annoneth,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_2972,Karmen Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2973,Imlad annoneth,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_2974,Greenbrook End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_2975,Minas annoneth,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_2976,Greybrook End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_2977,Applecombe,land,me_shire_breeland_region,SHI,place,† M3 regional lexicon
me_land_2978,Folcham,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_2979,Azrem Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_2980,Ost annoneth,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_2981,Taur annoneth,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_2982,Framham,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_2983,Longbrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_2984,Bar annoneth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_2985,Skaizagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2986,Uglzagh Camp,land,me_ithilien_region,MOR,place,† M3 regional lexicon
me_land_2987,Urukzagh Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_2988,Ashbag Cleft,land,me_mirkwood_region,DOL,place,† M3 regional lexicon
me_land_2989,Palebay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2990,Sealbay Sound,land,me_forochel_region,LOS,place,† M3 regional lexicon
me_land_2991,Calen annoneth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_2992,Snowbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2993,Drazar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_2994,Khuren Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_2995,Grimham,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_2996,Celon annoneth,land,me_north_arnor_region,RIV,place,† M3 regional lexicon
me_land_2997,Starbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_2998,Helmham,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_2999,Bahrem Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3000,Darem Gate,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_3001,Northbrook End,land,me_anduin_vale_region,WDM,place,† M3 regional lexicon
me_land_3002,Whitebay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3003,Loden Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3004,Nim annoneth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_3005,Amon beleth,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_3006,Oakbrook End,land,me_rohan_region,DUN,place,† M3 regional lexicon
me_land_3007,Southbrook End,land,me_anduin_vale_region,WILD,wilderness,† M3 regional lexicon
me_land_3008,Azgbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_3009,Stonebrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_3010,Gharar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_3011,Dol beleth,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_3012,Winterbay Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3013,Valehall,land,me_anduin_vale_region,BEO,place,† M3 regional lexicon
me_land_3014,Farem Gate,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_3015,Blackbag Cleft,land,me_north_arnor_region,ANG,place,† M3 regional lexicon
me_land_3016,Eithel beleth,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_3017,Redholm,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_3018,Burzbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_3019,Hadrem Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3020,Westbrook End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_3021,Emyn beleth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_3022,Imlad beleth,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_3023,Dushbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_3024,Minas beleth,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_3025,Coldcamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3026,Driftcamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3027,Kharem Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3028,Ghashbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_3029,Mahrem Gate,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_3030,Dumdûm,land,me_lindon_region,BLU,place,† M3 regional lexicon
me_land_3031,Naren Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3032,Alderdown End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_3033,Ost beleth,land,me_north_arnor_region,RAN,place,† M3 regional lexicon
me_land_3034,Taur beleth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_3035,Narem Gate,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_3036,Heruham,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_3037,Bar beleth,land,me_shire_breeland_region,RIV,place,† M3 regional lexicon
me_land_3038,Ashdown End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_3039,Qasem Gate,land,me_far_harad_region,HRA,place,† M3 regional lexicon
me_land_3040,Barrowdown End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_3041,Calen beleth,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_3042,Kandar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_3043,Celon beleth,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_3044,Westholm,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_3045,Frostcamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3046,Rakhem Gate,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_3047,Gorbag Cleft,land,me_rohan_region,ISE,place,† M3 regional lexicon
me_land_3048,Rhoven Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3049,Sagen Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3050,Sharen Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3051,Sahrem Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3052,Icecamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3053,Tazem Gate,land,me_far_harad_region,HRA,place,† M3 regional lexicon
me_land_3054,Ulden Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3055,Nim beleth,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_3056,Bramblecombe,land,me_shire_breeland_region,SHI,place,† M3 regional lexicon
me_land_3057,Umrem Gate,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_3058,Beacondown End,land,me_anduin_vale_region,WDM,place,† M3 regional lexicon
me_land_3059,Zarem Gate,land,me_near_harad_region,UMB,place,† M3 regional lexicon
me_land_3060,Northcamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3061,Wainen Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3062,Zoren Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3063,Amon borneth,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_3064,Blackdown End,land,me_mirkwood_region,WDM,place,† M3 regional lexicon
me_land_3065,Dol borneth,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_3066,Eithel borneth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_3067,Brambledown End,land,me_mirkwood_region,WDM,place,† M3 regional lexicon
me_land_3068,Grishbag Cleft,land,me_anduin_vale_region,MOA,place,† M3 regional lexicon
me_land_3069,Browncombe,land,me_shire_breeland_region,SHI,place,† M3 regional lexicon
me_land_3070,Krimpbag Cleft,land,me_mirkwood_region,DOL,place,† M3 regional lexicon
me_land_3071,Azresh Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3072,Lugbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_3073,Khazar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_3074,Mauhbag Cleft,land,me_angmar_region,GUN,place,† M3 regional lexicon
me_land_3075,Emyn borneth,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_3076,Imlad borneth,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_3077,Minas borneth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_3078,Khorar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_3079,Ost borneth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_3080,Taur borneth,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_3081,Buttercombe,land,me_shire_breeland_region,SHI,place,† M3 regional lexicon
me_land_3082,Bucklanddown End,land,me_anduin_vale_region,WILD,wilderness,† M3 regional lexicon
me_land_3083,Bahresh Gate,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_3084,Balod Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3085,Borod Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3086,Muzgbag Cleft,land,me_north_arnor_region,ANG,place,† M3 regional lexicon
me_land_3087,Gathod Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3088,Bar borneth,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_3089,Karmod Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3090,Ambermark,land,me_dale_region,DAL,place,† M3 regional lexicon
me_land_3091,Daresh Gate,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_3092,Bardmark,land,me_dale_region,DAL,place,† M3 regional lexicon
me_land_3093,Cedardown End,land,me_mirkwood_region,WDM,place,† M3 regional lexicon
me_land_3094,Deepdown End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_3095,Faresh Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3096,Eastdown End,land,me_anorien_region,DRU,place,† M3 regional lexicon
me_land_3097,Calen borneth,land,me_lebennin_region,GON,place,† M3 regional lexicon
me_land_3098,Khurod Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3099,Lodod Road,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_3100,Narod Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3101,Celon borneth,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_3102,Hadresh Gate,land,me_near_harad_region,HRA,place,† M3 regional lexicon
me_land_3103,Nim borneth,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_3104,Amon caraneth,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_3105,Clovercombe,land,me_shire_breeland_region,SHI,place,† M3 regional lexicon
me_land_3106,Ruzar Camp,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_3107,Greendown End,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_3108,Greydown End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_3109,Rhovod Road,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_3110,Longdown End,land,me_anduin_vale_region,WDM,place,† M3 regional lexicon
me_land_3111,Palecamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3112,Kharesh Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3113,Northdown End,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_3114,Nazgbag Cleft,land,me_ithilien_region,MOR,place,† M3 regional lexicon
me_land_3115,Sealcamp Sound,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_3116,Mahresh Gate,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_3117,Dol caraneth,land,me_north_arnor_region,RAN,place,† M3 regional lexicon
me_land_3118,Eithel caraneth,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_3119,Skaibag Cleft,land,me_ithilien_region,MOR,place,† M3 regional lexicon
me_land_3120,Uglbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_3121,Urukbag Cleft,land,me_mordor_region,MOR,place,† M3 regional lexicon
