index,key,display_name,kind,control_x,control_y,normalized_x,normalized_y,control_area,biome_id,continent,region,rgb,anchor
7620,me_land_7579,Land 7579,land,1953,1775,0.4769231,0.8671226,257,10,me_harad,me_umbar_region,86c174,no
7621,me_land_7580,Land 7580,land,2693,657,0.6576313,0.3209575,292,3,me_rhovanion,me_dale_region,24f8ed,no
7622,me_land_7581,Land 7581,land,1552,451,0.3789988,0.2203224,305,5,me_forodwaith,me_forochel_region,c33066,no
7623,me_land_7582,Land 7582,land,2547,1416,0.6219780,0.6917440,361,2,me_gondor,me_anorien_region,6167df,no
7624,me_land_7583,Land 7583,land,3684,622,0.8996337,0.3038593,188,1,me_mordor_and_rhun,me_rhun_region,ff9f58,no
7625,me_land_7584,Land 7584,land,2891,1285,0.7059829,0.6277479,203,8,me_mordor_and_rhun,me_mordor_region,9dd6d1,no
7626,me_land_7585,Land 7585,land,2586,1770,0.6315018,0.8646800,378,10,me_harad,me_near_harad_region,3c0e4a,no
7627,me_land_7586,Land 7586,land,3259,1390,0.7958486,0.6790425,414,8,me_mordor_and_rhun,me_mordor_region,da45c3,no
7628,me_land_7587,Land 7587,land,1609,146,0.3929182,0.0713239,408,5,me_forodwaith,me_angmar_region,787d3c,no
7629,me_land_7588,Land 7588,land,3674,1200,0.8971917,0.5862237,280,1,me_mordor_and_rhun,me_mordor_region,16b4b5,no
7630,me_land_7589,Land 7589,land,1195,1113,0.2918193,0.5437225,287,1,me_eriador,me_enedwaith_region,b4ec2e,no
7631,me_land_7590,Land 7590,land,1538,102,0.3755800,0.0498290,414,1,me_forodwaith,me_forochel_region,5323a7,no
7632,me_land_7591,Land 7591,land,2408,1200,0.5880342,0.5862237,464,9,me_rhovanion,me_brown_lands_region,f15b20,no
7633,me_land_7592,Land 7592,land,1097,1071,0.2678877,0.5232047,337,1,me_eriador,me_lindon_region,8f9299,no
7634,me_land_7593,Land 7593,land,2752,1039,0.6720391,0.5075721,353,1,me_mordor_and_rhun,me_rhun_region,2dca12,no
7635,me_land_7594,Land 7594,land,1943,1974,0.4744811,0.9643381,404,10,me_harad,me_umbar_region,cc018b,no
7636,me_land_7595,Land 7595,land,945,667,0.2307692,0.3258427,476,1,me_eriador,me_lindon_region,6a3904,no
7637,me_land_7596,Land 7596,land,915,192,0.2234432,0.0937958,427,5,me_forodwaith,me_forochel_region,08707d,no
7638,me_land_7597,Land 7597,land,2209,861,0.5394383,0.4206155,321,1,me_rhovanion,me_anduin_vale_region,a6a7f6,no
7639,me_land_7598,Land 7598,land,3341,1297,0.8158730,0.6336102,185,1,me_mordor_and_rhun,me_mordor_region,e316e8,no
7640,me_land_7599,Land 7599,land,1469,1436,0.3587302,0.7015144,250,1,me_gondor,me_belfalas_region,814e61,no
7641,me_land_7600,Land 7600,land,2292,1148,0.5597070,0.5608207,470,9,me_rhovanion,me_anduin_vale_region,1f85da,no
7642,me_land_7601,Land 7601,land,2601,533,0.6351648,0.2603810,362,3,me_rhovanion,me_grey_mountains_region,bdbd53,no
7643,me_land_7602,Land 7602,land,861,744,0.2102564,0.3634587,325,1,me_eriador,me_lindon_region,5bf4cc,no
7644,me_land_7603,Land 7603,land,1808,772,0.4415140,0.3771373,286,2,me_eriador,me_shire_breeland_region,fa2c45,no
7645,me_land_7604,Land 7604,land,2360,1651,0.5763126,0.8065462,220,1,me_gondor,me_lebennin_region,9863be,no
7646,me_land_7605,Land 7605,land,1612,856,0.3936508,0.4181729,297,1,me_eriador,me_shire_breeland_region,369b37,no
7647,me_land_7606,Land 7606,land,2679,1414,0.6542125,0.6907670,331,2,me_gondor,me_ithilien_region,d4d2b0,no
7648,me_land_7607,Land 7607,land,2396,920,0.5851038,0.4494382,387,3,me_rhovanion,me_mirkwood_region,730a29,no
7649,me_land_7608,Land 7608,land,3451,654,0.8427350,0.3194919,317,9,me_mordor_and_rhun,me_rhun_region,1141a2,no
7650,me_land_7609,Land 7609,land,2613,145,0.6380952,0.0708354,742,5,me_forodwaith,me_northern_wastes_region,af791b,no
7651,me_land_7610,Land 7610,land,3626,739,0.8854701,0.3610161,259,9,me_mordor_and_rhun,me_rhun_region,4db094,no
7652,me_land_7611,Land 7611,land,1123,874,0.2742369,0.4269663,271,1,me_eriador,me_lindon_region,ebe80d,no
7653,me_land_7612,Land 7612,land,2297,1451,0.5609280,0.7088422,196,1,me_rhovanion,me_rohan_region,8a1f86,no
7654,me_land_7613,Land 7613,land,2860,1099,0.6984127,0.5368832,301,1,me_mordor_and_rhun,me_rhun_region,2856ff,no
7655,me_land_7614,Land 7614,land,1304,1654,0.3184371,0.8080117,431,1,me_gondor,me_belfalas_region,c68e78,no
7656,me_land_7615,Land 7615,land,2504,421,0.6114774,0.2056668,737,1,me_forodwaith,me_northern_wastes_region,64c5f1,no
7657,me_land_7616,Land 7616,land,2136,318,0.5216117,0.1553493,449,5,me_forodwaith,me_angmar_region,02fd6a,no
7658,me_land_7617,Land 7617,land,978,599,0.2388278,0.2926234,353,1,me_eriador,me_lindon_region,a134e3,no
7659,me_land_7618,Land 7618,land,1020,580,0.2490842,0.2833415,360,1,me_eriador,me_lindon_region,3f6c5c,no
7660,me_land_7619,Land 7619,land,2346,1552,0.5728938,0.7581827,208,1,me_gondor,me_lebennin_region,dda3d5,no
7661,me_land_7620,Land 7620,land,3091,656,0.7548230,0.3204690,259,9,me_mordor_and_rhun,me_rhun_region,7bdb4e,no
7662,me_land_7621,Land 7621,land,1906,1364,0.4654457,0.6663410,230,1,me_rhovanion,me_rohan_region,1a12c7,no
7663,me_land_7622,Land 7622,land,2506,779,0.6119658,0.3805569,145,3,me_rhovanion,me_dale_region,b84a40,no
7664,me_land_7623,Land 7623,land,1186,285,0.2896215,0.1392281,920,5,me_forodwaith,me_forochel_region,5681b9,no
7665,me_land_7624,Land 7624,land,1626,204,0.3970696,0.0996580,456,5,me_forodwaith,me_angmar_region,f4b932,no
7666,me_land_7625,Land 7625,land,2439,1807,0.5956044,0.8827553,446,10,me_harad,me_near_harad_region,92f0ab,no
7667,me_land_7626,Land 7626,land,2742,467,0.6695971,0.2281387,409,1,me_forodwaith,me_northern_wastes_region,312824,no
7668,me_land_7627,Land 7627,land,2751,1005,0.6717949,0.4909624,290,1,me_mordor_and_rhun,me_rhun_region,cf5f9d,no
7669,me_land_7628,Land 7628,land,1379,263,0.3367521,0.1284807,331,5,me_forodwaith,me_forochel_region,6d9716,no
7670,me_land_7629,Land 7629,land,2362,488,0.5768010,0.2383977,313,1,me_rhovanion,me_grey_mountains_region,0bce8f,no
7671,me_land_7630,Land 7630,land,1221,851,0.2981685,0.4157303,405,1,me_eriador,me_shire_breeland_region,aa0608,no
7672,me_land_7631,Land 7631,land,2940,1365,0.7179487,0.6668295,335,8,me_mordor_and_rhun,me_mordor_region,483d81,no
7673,me_land_7632,Land 7632,land,1598,1755,0.3902320,0.8573522,281,10,me_harad,me_umbar_region,e674fa,no
7674,me_land_7633,Land 7633,land,3461,802,0.8451770,0.3917929,263,9,me_mordor_and_rhun,me_rhun_region,84ac73,no
7675,me_land_7634,Land 7634,land,3212,1380,0.7843712,0.6741573,265,8,me_mordor_and_rhun,me_mordor_region,22e3ec,no
7676,me_land_7635,Land 7635,land,2114,1009,0.5162393,0.4929165,216,3,me_rhovanion,me_anduin_vale_region,c11b65,no
7677,me_land_7636,Land 7636,land,2462,911,0.6012210,0.4450415,423,3,me_rhovanion,me_mirkwood_region,5f52de,no
7678,me_land_7637,Land 7637,land,1393,945,0.3401709,0.4616512,324,1,me_eriador,me_shire_breeland_region,fd8a57,no
7679,me_land_7638,Land 7638,land,1899,1180,0.4637363,0.5764533,297,1,me_eriador,me_enedwaith_region,9bc1d0,no
7680,me_land_7639,Land 7639,land,3251,404,0.7938950,0.1973620,324,1,me_forodwaith,me_northern_wastes_region,39f949,no
7681,me_land_7640,Land 7640,land,2558,855,0.6246642,0.4176844,443,3,me_rhovanion,me_dale_region,d830c2,no
7682,me_land_7641,Land 7641,land,2489,1813,0.6078144,0.8856864,237,10,me_harad,me_near_harad_region,76683b,no
7683,me_land_7642,Land 7642,land,1547,167,0.3777778,0.0815828,774,5,me_forodwaith,me_forochel_region,149fb4,no
7684,me_land_7643,Land 7643,land,1587,1820,0.3875458,0.8891060,366,10,me_harad,me_umbar_region,b2d72d,no
7685,me_land_7644,Land 7644,land,1530,538,0.3736264,0.2628236,422,1,me_eriador,me_north_arnor_region,510ea6,no
7686,me_land_7645,Land 7645,land,2655,1703,0.6483516,0.8319492,429,1,me_harad,me_near_harad_region,ef461f,no
7687,me_land_7646,Land 7646,land,1046,1027,0.2554335,0.5017098,265,1,me_eriador,me_lindon_region,8d7d98,no
7688,me_land_7647,Land 7647,land,2990,668,0.7301587,0.3263312,342,9,me_mordor_and_rhun,me_rhun_region,2bb511,no
7689,me_land_7648,Land 7648,land,2947,635,0.7196581,0.3102101,209,9,me_mordor_and_rhun,me_rhun_region,c9ec8a,no
7690,me_land_7649,Land 7649,land,1772,638,0.4327228,0.3116756,333,1,me_eriador,me_north_arnor_region,682403,no
7691,me_land_7650,Land 7650,land,2973,1849,0.7260073,0.9032731,301,10,me_harad,me_near_harad_region,065b7c,no
7692,me_land_7651,Land 7651,land,3080,650,0.7521368,0.3175379,211,9,me_mordor_and_rhun,me_rhun_region,a492f5,no
7693,me_land_7652,Land 7652,land,1917,1856,0.4681319,0.9066927,265,10,me_harad,me_umbar_region,42ca6e,no
7694,me_land_7653,Land 7653,land,2190,663,0.5347985,0.3238886,320,1,me_rhovanion,me_anduin_vale_region,e101e7,no
7695,me_land_7654,Land 7654,land,2507,1596,0.6122100,0.7796776,221,1,me_gondor,me_south_gondor_region,7f3960,no
7696,me_land_7655,Land 7655,land,1489,1857,0.3636142,0.9071812,273,10,me_harad,me_umbar_region,1d70d9,no
7697,me_land_7656,Land 7656,land,1791,1009,0.4373626,0.4929165,294,1,me_eriador,me_enedwaith_region,bba852,no
7698,me_land_7657,Land 7657,land,2592,819,0.6329670,0.4000977,349,3,me_rhovanion,me_dale_region,59dfcb,no
7699,me_land_7658,Land 7658,land,2919,181,0.7128205,0.0884221,354,5,me_forodwaith,me_northern_wastes_region,f81744,no
7700,me_land_7659,Land 7659,land,1619,1815,0.3953602,0.8866634,221,10,me_harad,me_umbar_region,964ebd,no
7701,me_land_7660,Land 7660,land,3043,456,0.7431013,0.2227650,483,9,me_forodwaith,me_northern_wastes_region,348636,no
7702,me_land_7661,Land 7661,land,2038,548,0.4976801,0.2677088,426,1,me_eriador,me_north_arnor_region,d2bdaf,no
7703,me_land_7662,Land 7662,land,1098,1017,0.2681319,0.4968246,254,1,me_eriador,me_lindon_region,70f528,no
7704,me_land_7663,Land 7663,land,2770,222,0.6764347,0.1084514,748,5,me_forodwaith,me_northern_wastes_region,0f2ca1,no
7705,me_land_7664,Land 7664,land,2465,1077,0.6019536,0.5261358,308,9,me_rhovanion,me_mirkwood_region,ad641a,no
7706,me_land_7665,Land 7665,land,2819,1801,0.6884005,0.8798241,590,10,me_harad,me_near_harad_region,4b9b93,no
7707,me_land_7666,Land 7666,land,2826,882,0.6901099,0.4308745,263,1,me_mordor_and_rhun,me_rhun_region,e9d30c,no
7708,me_land_7667,Land 7667,land,985,931,0.2405372,0.4548119,244,1,me_eriador,me_lindon_region,880a85,no
7709,me_land_7668,Land 7668,land,2237,407,0.5462759,0.1988276,624,5,me_forodwaith,me_northern_wastes_region,2641fe,no
7710,me_land_7669,Land 7669,land,3132,1484,0.7648352,0.7249634,193,8,me_mordor_and_rhun,me_mordor_region,c47977,no
7711,me_land_7670,Land 7670,land,1875,1924,0.4578755,0.9399121,280,10,me_harad,me_umbar_region,62b0f0,no
7712,me_land_7671,Land 7671,land,944,576,0.2305250,0.2813874,234,1,me_eriador,me_lindon_region,00e869,no
7713,me_land_7672,Land 7672,land,1657,1907,0.4046398,0.9316072,525,10,me_harad,me_umbar_region,9f1fe2,no
7714,me_land_7673,Land 7673,land,1732,1897,0.4229548,0.9267220,297,10,me_harad,me_umbar_region,3d575b,no
7715,me_land_7674,Land 7674,land,1958,872,0.4781441,0.4259893,260,1,me_eriador,me_shire_breeland_region,db8ed4,no
7716,me_land_7675,Land 7675,land,2584,1865,0.6310134,0.9110894,281,10,me_harad,me_near_harad_region,79c64d,no
7717,me_land_7676,Land 7676,land,2231,1887,0.5448107,0.9218368,354,10,me_harad,me_near_harad_region,17fdc6,no
7718,me_land_7677,Land 7677,land,2299,688,0.5614164,0.3361016,185,3,me_rhovanion,me_mirkwood_region,b6353f,no
7719,me_land_7678,Land 7678,land,1533,551,0.3743590,0.2691744,290,1,me_eriador,me_north_arnor_region,546cb8,no
7720,me_land_7679,Land 7679,land,1632,626,0.3985348,0.3058134,185,1,me_eriador,me_north_arnor_region,f2a431,no
7721,me_land_7680,Land 7680,land,1247,1399,0.3045177,0.6834392,153,1,me_gondor,me_belfalas_region,90dbaa,no
7722,me_land_7681,Land 7681,land,2328,1932,0.5684982,0.9438202,319,10,me_harad,me_far_harad_region,2f1323,no
7723,me_land_7682,Land 7682,land,2964,697,0.7238095,0.3404983,266,9,me_mordor_and_rhun,me_rhun_region,cd4a9c,no
7724,me_land_7683,Land 7683,land,3246,371,0.7926740,0.1812408,307,1,me_forodwaith,me_northern_wastes_region,6b8215,no
7725,me_land_7684,Land 7684,land,1048,1038,0.2559219,0.5070835,228,1,me_eriador,me_lindon_region,09b98e,no
7726,me_land_7685,Land 7685,land,3390,1703,0.8278388,0.8319492,301,1,me_harad,me_near_harad_region,a7f107,no
7727,me_land_7686,Land 7686,land,2036,1130,0.4971917,0.5520274,358,1,me_rhovanion,me_anduin_vale_region,462880,no
7728,me_land_7687,Land 7687,land,1369,910,0.3343101,0.4445530,191,1,me_eriador,me_shire_breeland_region,e45ff9,no
7729,me_land_7688,Land 7688,land,2373,971,0.5794872,0.4743527,466,3,me_rhovanion,me_mirkwood_region,829772,no
7730,me_land_7689,Land 7689,land,2072,1820,0.5059829,0.8891060,188,10,me_harad,me_umbar_region,20ceeb,no
7731,me_land_7690,Land 7690,land,2643,1158,0.6454212,0.5657059,386,9,me_rhovanion,me_brown_lands_region,bf0664,no
7732,me_land_7691,Land 7691,land,986,1189,0.2407814,0.5808500,447,1,me_eriador,me_lindon_region,5d3ddd,no
7733,me_land_7692,Land 7692,land,1403,601,0.3426129,0.2936004,286,1,me_eriador,me_north_arnor_region,fb7556,no
7734,me_land_7693,Land 7693,land,2183,1298,0.5330891,0.6340987,229,1,me_rhovanion,me_rohan_region,99accf,no
7735,me_land_7694,Land 7694,land,2924,959,0.7140415,0.4684905,345,9,me_mordor_and_rhun,me_rhun_region,37e448,no
7736,me_land_7695,Land 7695,land,1986,709,0.4849817,0.3463605,350,1,me_eriador,me_north_arnor_region,d61bc1,no
7737,me_land_7696,Land 7696,land,1796,696,0.4385836,0.3400098,271,1,me_eriador,me_north_arnor_region,74533a,no
7738,me_land_7697,Land 7697,land,889,218,0.2170940,0.1064973,491,5,me_forodwaith,me_forochel_region,128ab3,no
7739,me_land_7698,Land 7698,land,3104,1441,0.7579976,0.7039570,277,8,me_mordor_and_rhun,me_mordor_region,b0c22c,no
7740,me_land_7699,Land 7699,land,1768,1052,0.4317460,0.5139228,331,1,me_eriador,me_enedwaith_region,4ef9a5,no
7741,me_land_7700,Land 7700,land,1568,414,0.3829060,0.2022472,669,5,me_forodwaith,me_angmar_region,ed311e,no
7742,me_land_7701,Land 7701,land,2944,788,0.7189255,0.3849536,282,9,me_mordor_and_rhun,me_rhun_region,8b6897,no
7743,me_land_7702,Land 7702,land,2625,1907,0.6410256,0.9316072,364,10,me_harad,me_near_harad_region,29a010,no
7744,me_land_7703,Land 7703,land,2911,960,0.7108669,0.4689790,408,9,me_mordor_and_rhun,me_rhun_region,c7d789,no
7745,me_land_7704,Land 7704,land,3493,1137,0.8529915,0.5554470,265,9,me_mordor_and_rhun,me_rhun_region,660f02,no
7746,me_land_7705,Land 7705,land,2156,1327,0.5264957,0.6482658,208,1,me_rhovanion,me_rohan_region,04467b,no
7747,me_land_7706,Land 7706,land,2517,1829,0.6146520,0.8935027,500,10,me_harad,me_near_harad_region,a27df4,no
7748,me_land_7707,Land 7707,land,2504,1462,0.6114774,0.7142159,189,2,me_rhovanion,me_rohan_region,40b56d,no
7749,me_land_7708,Land 7708,land,1332,1358,0.3252747,0.6634099,364,1,me_gondor,me_belfalas_region,deece6,no
7750,me_land_7709,Land 7709,land,1394,1676,0.3404151,0.8187592,276,1,me_gondor,me_belfalas_region,7d245f,no
7751,me_land_7710,Land 7710,land,2444,1192,0.5968254,0.5823156,343,9,me_rhovanion,me_brown_lands_region,1b5bd8,no
7752,me_land_7711,Land 7711,land,1698,502,0.4146520,0.2452369,304,1,me_eriador,me_north_arnor_region,b99351,no
7753,me_land_7712,Land 7712,land,3039,1761,0.7421245,0.8602833,386,10,me_harad,me_near_harad_region,57caca,no
7754,me_land_7713,Land 7713,land,1256,1280,0.3067155,0.6253053,427,1,me_eriador,me_enedwaith_region,f60243,no
7755,me_land_7714,Land 7714,land,3086,1927,0.7536020,0.9413776,586,10,me_harad,me_far_harad_region,9439bc,no
7756,me_land_7715,Land 7715,land,2320,1727,0.5665446,0.8436737,208,10,me_harad,me_near_harad_region,327135,no
7757,me_land_7716,Land 7716,land,1228,1105,0.2998779,0.5398144,291,2,me_eriador,me_enedwaith_region,d0a8ae,no
7758,me_land_7717,Land 7717,land,2954,1969,0.7213675,0.9618955,375,10,me_harad,me_far_harad_region,6ee027,no
7759,me_land_7718,Land 7718,land,3372,1794,0.8234432,0.8764045,482,10,me_harad,me_near_harad_region,0d17a0,no
7760,me_land_7719,Land 7719,land,1384,595,0.3379731,0.2906693,292,1,me_eriador,me_north_arnor_region,ab4f19,no
7761,me_land_7720,Land 7720,land,2056,1601,0.5020757,0.7821202,249,1,me_gondor,me_belfalas_region,498692,no
7762,me_land_7721,Land 7721,land,3640,899,0.8888889,0.4391793,361,9,me_mordor_and_rhun,me_rhun_region,e7be0b,no
7763,me_land_7722,Land 7722,land,3211,634,0.7841270,0.3097215,258,9,me_mordor_and_rhun,me_rhun_region,85f584,no
7764,me_land_7723,Land 7723,land,1297,685,0.3167277,0.3346361,185,1,me_eriador,me_north_arnor_region,242cfd,no
7765,me_land_7724,Land 7724,land,2976,696,0.7267399,0.3400098,268,9,me_mordor_and_rhun,me_rhun_region,c26476,no
7766,me_land_7725,Land 7725,land,2397,881,0.5853480,0.4303859,561,3,me_rhovanion,me_mirkwood_region,609bef,no
7767,me_land_7726,Land 7726,land,2170,1612,0.5299145,0.7874939,242,1,me_gondor,me_belfalas_region,fed368,no
7768,me_land_7727,Land 7727,land,1255,1321,0.3064713,0.6453346,287,1,me_eriador,me_enedwaith_region,9d0ae1,no
7769,me_land_7728,Land 7728,land,1686,488,0.4117216,0.2383977,306,1,me_eriador,me_north_arnor_region,3b425a,no
7770,me_land_7729,Land 7729,land,2397,1599,0.5853480,0.7811431,101,1,me_gondor,me_lebennin_region,d979d3,no
7771,me_land_7730,Land 7730,land,2189,970,0.5345543,0.4738642,235,1,me_rhovanion,me_anduin_vale_region,77b14c,no
7772,me_land_7731,Land 7731,land,3312,631,0.8087912,0.3082560,284,9,me_mordor_and_rhun,me_rhun_region,15e8c5,no
7773,me_land_7732,Land 7732,land,1457,1678,0.3557998,0.8197362,243,1,me_gondor,me_belfalas_region,b4203e,no
7774,me_land_7733,Land 7733,land,994,1002,0.2427350,0.4894968,423,1,me_eriador,me_lindon_region,5257b7,no
7775,me_land_7734,Land 7734,land,2006,236,0.4898657,0.1152907,535,5,me_forodwaith,me_angmar_region,f08f30,no
7776,me_land_7735,Land 7735,land,3210,1669,0.7838828,0.8153395,334,1,me_mordor_and_rhun,me_mordor_region,8ec6a9,no
7777,me_land_7736,Land 7736,land,2186,797,0.5338217,0.3893503,334,1,me_rhovanion,me_anduin_vale_region,2cfe22,no
7778,me_land_7737,Land 7737,land,2049,852,0.5003663,0.4162189,335,1,me_rhovanion,me_anduin_vale_region,cb359b,no
7779,me_land_7738,Land 7738,land,2351,550,0.5741148,0.2686859,518,3,me_rhovanion,me_grey_mountains_region,696d14,no
7780,me_land_7739,Land 7739,land,3304,767,0.8068376,0.3746947,267,9,me_mordor_and_rhun,me_rhun_region,07a48d,no
7781,me_land_7740,Land 7740,land,3650,649,0.8913309,0.3170493,360,9,me_mordor_and_rhun,me_rhun_region,a5dc06,no
7782,me_land_7741,Land 7741,land,2446,697,0.5973138,0.3404983,347,3,me_rhovanion,me_mirkwood_region,44137f,no
7783,me_land_7742,Land 7742,land,2911,1081,0.7108669,0.5280899,377,9,me_mordor_and_rhun,me_rhun_region,e24af8,no
7784,me_land_7743,Land 7743,land,2835,521,0.6923077,0.2545188,386,1,me_mordor_and_rhun,me_rhun_region,808271,no
7785,me_land_7744,Land 7744,land,3261,1007,0.7963370,0.4919394,359,9,me_mordor_and_rhun,me_rhun_region,1eb9ea,no
7786,me_land_7745,Land 7745,land,3555,1384,0.8681319,0.6761114,261,1,me_mordor_and_rhun,me_mordor_region,bcf163,no
7787,me_land_7746,Land 7746,land,1758,642,0.4293040,0.3136297,435,1,me_eriador,me_north_arnor_region,5b28dc,no
7788,me_land_7747,Land 7747,land,1249,648,0.3050061,0.3165608,308,1,me_eriador,me_north_arnor_region,f96055,no
7789,me_land_7748,Land 7748,land,2842,900,0.6940171,0.4396678,272,9,me_mordor_and_rhun,me_rhun_region,9797ce,no
7790,me_land_7749,Land 7749,land,3117,980,0.7611722,0.4787494,183,9,me_mordor_and_rhun,me_rhun_region,35cf47,no
7791,me_land_7750,Land 7750,land,1975,1834,0.4822955,0.8959453,254,10,me_harad,me_umbar_region,d406c0,no
7792,me_land_7751,Land 7751,land,2071,1848,0.5057387,0.9027846,180,10,me_harad,me_umbar_region,723e39,no
7793,me_land_7752,Land 7752,land,3022,664,0.7379731,0.3243771,366,9,me_mordor_and_rhun,me_rhun_region,1075b2,no
7794,me_land_7753,Land 7753,land,3650,875,0.8913309,0.4274548,392,9,me_mordor_and_rhun,me_rhun_region,aead2b,no
7795,me_land_7754,Land 7754,land,3348,793,0.8175824,0.3873962,285,9,me_mordor_and_rhun,me_rhun_region,4ce4a4,no
7796,me_land_7755,Land 7755,land,1699,518,0.4148962,0.2530532,296,1,me_eriador,me_north_arnor_region,eb1c1d,no
7797,me_land_7756,Land 7756,land,2560,1678,0.6251526,0.8197362,297,1,me_gondor,me_south_gondor_region,895396,no
7798,me_land_7757,Land 7757,land,1920,1921,0.4688645,0.9384465,386,10,me_harad,me_umbar_region,278b0f,no
7799,me_land_7758,Land 7758,land,2018,1430,0.4927961,0.6985833,418,1,me_rhovanion,me_rohan_region,c5c288,no
7800,me_land_7759,Land 7759,land,882,759,0.2153846,0.3707865,271,1,me_eriador,me_lindon_region,63fa01,no
7801,me_land_7760,Land 7760,land,2848,1260,0.6954823,0.6155349,250,8,me_mordor_and_rhun,me_mordor_region,02317a,no
7802,me_land_7761,Land 7761,land,2568,434,0.6271062,0.2120176,525,1,me_forodwaith,me_northern_wastes_region,a068f3,no
7803,me_land_7762,Land 7762,land,3600,507,0.8791209,0.2476795,386,1,me_mordor_and_rhun,me_rhun_region,3ea06c,no
7804,me_land_7763,Land 7763,land,3280,349,0.8009768,0.1704934,358,1,me_forodwaith,me_northern_wastes_region,dcd7e5,no
7805,me_land_7764,Land 7764,land,2854,1617,0.6969475,0.7899365,254,8,me_mordor_and_rhun,me_mordor_region,7b0f5e,no
7806,me_land_7765,Land 7765,land,2541,1179,0.6205128,0.5759648,316,9,me_rhovanion,me_brown_lands_region,1946d7,no
