location,name,region,realm,rank,population_k,culture,faith,minorities,raw_material,engine_rank,abi_cultures
me_land_2687,Eithel rathen,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_2688,Nutbury,me_shire_breeland_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_2689,Emyn rathen,me_brown_lands_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_2690,Zorod March,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,horses,rural_settlement,
me_land_2691,Azglug Camp,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_2692,Balor March,me_rhun_region,RHU,place,4.159,me_balchoth,me_sauron_cult,,wool,rural_settlement,guaicura_culture
me_land_2693,Rushbury,me_shire_breeland_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_2694,Cedarbrook End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,wool,rural_settlement,
me_land_2695,Imlad rathen,me_anduin_vale_region,LOR,place,1.69,me_galadhrim,me_valar_worship,,livestock,rural_settlement,wichi_culture
me_land_2696,Ceorlham,me_rohan_region,ROH,place,2.518,me_rohirric,me_northern_ways,,clay,rural_settlement,nuwuvu_culture
me_land_2697,Ruzuk,me_khand_region,WILD,wilderness,0.006,me_variag,me_melkorism,,wool,rural_settlement,
me_land_2698,Deepbrook End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_2699,Eastbrook End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,clay,rural_settlement,
me_land_2700,Riverhall,me_anduin_vale_region,BEO,place,0.296,me_beorning,me_northern_ways,,clay,rural_settlement,
me_land_2701,Snowpoint Reach,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_2702,Minas rathen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,horses,rural_settlement,
me_land_2703,Ost rathen,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wool,rural_settlement,
me_land_2704,Déorham,me_rohan_region,ROH,place,2.518,me_rohirric,me_northern_ways,,wheat,rural_settlement,nuwuvi_culture
me_land_2705,Tazir Gate,me_near_harad_region,HNE,place,1.99,me_near_haradrim,me_southron_ways,,wool,rural_settlement,tatuy_culture
me_land_2706,Boror March,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,livestock,rural_settlement,
me_land_2707,Greenbrook End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_2708,Blacklug Camp,me_angmar_region,GUN,place,4.124,me_northern_orc,me_melkorism,,wool,rural_settlement,hadza_culture
me_land_2709,Umrir Gate,me_umbar_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,wool,rural_settlement,unalaska_culture
me_land_2710,Greybrook End,me_mirkwood_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_2711,Skinhall,me_anduin_vale_region,BEO,place,0.296,me_beorning,me_northern_ways,,clay,rural_settlement,
me_land_2712,Burzlug Camp,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_2713,Taur rathen,me_ithilien_region,WILD,wilderness,0.006,me_gondorian,me_valar_worship,,iron,rural_settlement,
me_land_2714,Gathor March,me_rhun_region,RH2,place,3.379,me_karmachi,me_melkorism,,wheat,rural_settlement,lenca_culture
me_land_2715,Bar rathen,me_belfalas_region,DAM,place,2.341,me_dol_amrothian,me_valar_worship,,wheat,rural_settlement,pomor
me_land_2716,Calen rathen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2717,Starpoint Reach,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_2718,Karmor March,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,wheat,rural_settlement,
me_land_2719,Elmbole,me_rohan_region,FAN,place,0.016,me_onodrim,me_eldest_ways,,horses,rural_settlement,
me_land_2720,Whitepoint Reach,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_2721,Khuror March,me_rhun_region,WILD,wilderness,0.011,me_balchoth,me_melkorism,,livestock,rural_settlement,
me_land_2722,Longbrook End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_2723,Zarir Gate,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,wool,rural_settlement,
me_land_2724,Celon rathen,me_ithilien_region,WILD,wilderness,0.014,me_gondorian,me_valar_worship,,clay,rural_settlement,
me_land_2725,Nim rathen,me_belfalas_region,GON,place,3.58,me_gondorian,me_valar_worship,,livestock,rural_settlement,kanari_culture
me_land_2726,Northbrook End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_2727,Skarnuk,me_khand_region,WILD,wilderness,0.006,me_variag,me_melkorism,,salt,rural_settlement,
me_land_2728,Oakbrook End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,wool,rural_settlement,
me_land_2729,Felekinbar,me_lindon_region,BLU,place,0.263,me_firebeard_broadbeam,me_mahal_cult,,clay,rural_settlement,
me_land_2730,Winterpoint Reach,me_forochel_region,LOS,place,0.031,me_lossoth,me_lossoth_ways,,wild_game,rural_settlement,
me_land_2731,Amon sarnen,me_belfalas_region,DAM,place,2.341,me_dol_amrothian,me_valar_worship,,livestock,rural_settlement,pomo_culture
me_land_2732,Southbrook End,me_shire_breeland_region,BRE,place,0.49,me_eriadoran,me_northern_ways,,fiber_crops,rural_settlement,
me_land_2733,Coldshore Reach,me_forochel_region,LOS,place,0.031,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_2734,Azrun Gate,me_near_harad_region,WILD,wilderness,0.006,me_near_haradrim,me_southron_ways,,livestock,rural_settlement,
me_land_2735,Bahrun Gate,me_umbar_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,wheat,rural_settlement,unalachtigo_culture
me_land_2736,Dol sarnen,me_south_gondor_region,GON,place,2.686,me_gondorian,me_valar_worship,,wheat,rural_settlement,naadahende_culture
me_land_2737,Gamilinbar,me_grey_mountains_region,ERE,place,0.809,me_longbeard,me_mahal_cult,,medicaments,rural_settlement,
me_land_2738,Stonebrook End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_2739,Westbrook End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,wool,rural_settlement,
me_land_2740,Eithel sarnen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2741,Darun Gate,me_near_harad_region,HRA,place,12.012,me_near_haradrim,me_southron_ways,,livestock,rural_settlement,algerian
me_land_2742,Eorlham,me_rohan_region,ROH,place,2.518,me_rohirric,me_northern_ways,,horses,rural_settlement,nuuchi_culture
me_land_2743,Dushlug Camp,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_2744,Farun Gate,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,livestock,rural_settlement,
me_land_2745,Targuk,me_khand_region,WILD,wilderness,0.006,me_variag,me_melkorism,,livestock,rural_settlement,
me_land_2746,Hadrun Gate,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,livestock,rural_settlement,
me_land_2747,Thistlebury,me_shire_breeland_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,fiber_crops,rural_settlement,
me_land_2748,Lodor March,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wheat,rural_settlement,maonan_culture
me_land_2749,Driftshore Reach,me_forochel_region,LOS,place,0.031,me_lossoth,me_lossoth_ways,,fur,rural_settlement,
me_land_2750,Kharun Gate,me_umbar_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,wool,rural_settlement,umpila_culture
me_land_2751,Varkuk,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,livestock,rural_settlement,shilluk_culture
me_land_2752,Folcham,me_rohan_region,ROH,place,2.518,me_rohirric,me_northern_ways,,wheat,rural_settlement,nutabe_culture
me_land_2753,Alderdown End,me_shire_breeland_region,BRE,place,0.49,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_2754,Ashdown End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,wool,rural_settlement,
me_land_2755,Frostshore Reach,me_forochel_region,LOS,place,0.031,me_lossoth,me_lossoth_ways,,fish,rural_settlement,
me_land_2756,Naror March,me_rhun_region,RHU,place,4.159,me_balchoth,me_sauron_cult,,clay,rural_settlement,guahibo_culture
me_land_2757,Emyn sarnen,me_lindon_region,LIN,place,0.129,me_sindar,me_valar_worship,,wheat,rural_settlement,
me_land_2758,Iceshore Reach,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fur,rural_settlement,
me_land_2759,Rhovor March,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wheat,rural_settlement,maohi_culture
me_land_2760,Barrowdown End,me_mirkwood_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2761,Ghashlug Camp,me_mirkwood_region,DOL,place,3.39,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,kosrae_culture
me_land_2762,Gorlug Camp,me_mordor_region,MOR,place,8.473,me_mordor_orc,me_sauron_cult,,iron,rural_settlement,anejom_culture
me_land_2763,Sagor March,me_rhun_region,RH2,place,3.379,me_karmachi,me_melkorism,,wheat,rural_settlement,lenakel_culture
me_land_2764,Northshore Reach,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fur,rural_settlement,
me_land_2765,Imlad sarnen,me_belfalas_region,GON,place,3.58,me_gondorian,me_valar_worship,,clay,rural_settlement,kanaka_maoli_culture
me_land_2766,Minas sarnen,me_lindon_region,LIN,place,0.129,me_sindar,me_valar_worship,,wool,rural_settlement,
me_land_2767,Sharor March,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,livestock,rural_settlement,
me_land_2768,Ost sarnen,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wool,rural_settlement,
me_land_2769,Taur sarnen,me_anorien_region,GON,place,5.187,me_gondorian,me_valar_worship,,wheat,rural_settlement,cahokia_culture
me_land_2770,Bar sarnen,me_belfalas_region,GON,place,5.187,me_gondorian,me_valar_worship,,clay,rural_settlement,caddo_culture
me_land_2771,Uldor March,me_rhun_region,WILD,wilderness,0.011,me_balchoth,me_melkorism,,livestock,rural_settlement,
me_land_2772,Framham,me_rohan_region,ROH,place,2.613,me_rohirric,me_northern_ways,,clay,rural_settlement,ngandi_culture
me_land_2773,Mahrun Gate,me_near_harad_region,UMB,place,1.694,me_umbarite,me_sauron_cult,,wheat,rural_settlement,umida_culture
me_land_2774,Paleshore Reach,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,wheat,rural_settlement,
me_land_2775,Calen sarnen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,horses,rural_settlement,
me_land_2776,Grishlug Camp,me_north_arnor_region,ANG,place,1.091,me_northern_orc,me_melkorism,,clay,rural_settlement,
me_land_2777,Beacondown End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_2778,Sealshore Reach,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,wheat,rural_settlement,
me_land_2779,Celon sarnen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wool,rural_settlement,
me_land_2780,Nim sarnen,me_belfalas_region,GON,place,5.187,me_gondorian,me_valar_worship,,clay,rural_settlement,cabinda
me_land_2781,Blackdown End,me_enedwaith_region,WILD,wilderness,0.011,me_dunlending,me_dunland_ways,,wheat,rural_settlement,
me_land_2782,Krimplug Camp,me_mirkwood_region,DOL,place,1.027,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_2783,Narun Gate,me_far_harad_region,WILD,wilderness,0.006,me_far_haradrim,me_southron_ways,,wool,rural_settlement,
me_land_2784,Willowbury,me_shire_breeland_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,fiber_crops,rural_settlement,
me_land_2785,Applecombe,me_shire_breeland_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wheat,rural_settlement,
me_land_2786,Snowshore Reach,me_northern_wastes_region,WILD,wilderness,0.006,me_lossoth,me_lossoth_ways,,fur,rural_settlement,
me_land_2787,Zanduk,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,wool,rural_settlement,shihhi_culture
me_land_2788,Grimham,me_rohan_region,ROH,place,2.518,me_rohirric,me_northern_ways,,horses,rural_settlement,nushag_culture
me_land_2789,Brambledown End,me_anduin_vale_region,WILD,wilderness,0.013,me_woodman,me_northern_ways,,livestock,rural_settlement,
me_land_2790,Amon thoronen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2791,Dol thoronen,me_north_arnor_region,RAN,place,0.168,me_arnor_dunedain,me_valar_worship,,clay,rural_settlement,
me_land_2792,Arzun,me_khand_region,KHA,place,0.657,me_variag,me_melkorism,,wheat,rural_settlement,
me_land_2793,Starshore Reach,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,livestock,rural_settlement,
me_land_2794,Northgarth,me_dale_region,DAL,place,2.979,me_dalish,me_northern_ways,,wheat,rural_settlement,mekoche_culture
me_land_2795,Balkun,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,wheat,rural_settlement,shi_culture
me_land_2796,Bucklanddown End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,clay,rural_settlement,
me_land_2797,Cedardown End,me_mirkwood_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,wool,rural_settlement,
me_land_2798,Eithel thoronen,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,livestock,rural_settlement,
me_land_2799,Luglug Camp,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_2800,Mauhlug Camp,me_mordor_region,WILD,wilderness,0.01,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_2801,Muzglug Camp,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,stone,rural_settlement,
me_land_2802,Emyn thoronen,me_north_arnor_region,RAN,place,0.168,me_arnor_dunedain,me_valar_worship,,clay,rural_settlement,
me_land_2803,Imlad thoronen,me_anorien_region,GON,place,5.187,me_gondorian,me_valar_worship,,wheat,rural_settlement,cabecar_culture
me_land_2804,Wainor March,me_rhun_region,RH3,place,5.556,me_sagath,me_melkorism,,clay,rural_settlement,bambara
me_land_2805,Minas thoronen,me_ithilien_region,WILD,wilderness,0.014,me_gondorian,me_valar_worship,,clay,rural_settlement,
me_land_2806,Zoror March,me_rhun_region,RHU,place,3.121,me_balchoth,me_sauron_cult,,wool,rural_settlement,manus_culture
me_land_2807,Ost thoronen,me_lebennin_region,GON,place,5.187,me_gondorian,me_valar_worship,,wool,rural_settlement,bwende
me_land_2808,Bramblecombe,me_shire_breeland_region,SHI,place,2.869,me_shire_hobbit,me_northern_ways,,fiber_crops,rural_settlement,monachi_culture
me_land_2809,Taur thoronen,me_north_arnor_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,clay,rural_settlement,
me_land_2810,Nazglug Camp,me_mordor_region,MOR,place,1.416,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,
me_land_2811,Balun March,me_rhun_region,RH2,place,3.379,me_karmachi,me_melkorism,,wheat,rural_settlement,leizhou_culture
me_land_2812,Browncombe,me_shire_breeland_region,WILD,wilderness,0.013,me_eriadoran,me_northern_ways,,wool,rural_settlement,
me_land_2813,Bar thoronen,me_belfalas_region,GON,place,5.187,me_gondorian,me_valar_worship,,livestock,rural_settlement,butuanon_culture
me_land_2814,Calen thoronen,me_lindon_region,LIN,place,0.129,me_sindar,me_valar_worship,,wheat,rural_settlement,
me_land_2815,Borun March,me_rhun_region,RHU,place,2.123,me_balchoth,me_sauron_cult,,medicaments,rural_settlement,southern_bavarian
me_land_2816,Whiteshore Reach,me_northern_wastes_region,WILD,wilderness,0.011,me_lossoth,me_lossoth_ways,,clay,rural_settlement,
me_land_2817,Celon thoronen,me_lebennin_region,GON,place,5.187,me_gondorian,me_valar_worship,,clay,rural_settlement,buton_culture
me_land_2818,Nim thoronen,me_brown_lands_region,WILD,wilderness,0.01,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2819,Qasun Gate,me_far_harad_region,HRA,place,3.613,me_near_haradrim,me_southron_ways,,livestock,rural_settlement,ijaw
me_land_2820,Gatholinbar,me_lindon_region,BLU,place,0.263,me_firebeard_broadbeam,me_mahal_cult,,wheat,rural_settlement,
me_land_2821,Firbole,me_rohan_region,FAN,place,0.009,me_onodrim,me_eldest_ways,,livestock,rural_settlement,
me_land_2822,Rakhun Gate,me_far_harad_region,HFA,place,5.969,me_far_haradrim,me_southron_ways,,copper,rural_settlement,attigneenongnahac_culture
me_land_2823,Deepdown End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_2824,Gathun March,me_rhun_region,RHU,place,4.159,me_balchoth,me_sauron_cult,,wool,rural_settlement,guachichil_culture
me_land_2825,Eastdown End,me_mirkwood_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2826,Skailug Camp,me_rohan_region,ISE,place,0.33,me_isengard_uruk,me_sauron_cult,,wheat,rural_settlement,
me_land_2827,Amon adareth,me_north_arnor_region,WILD,wilderness,0.011,me_eriadoran,me_northern_ways,,fur,rural_settlement,
me_land_2828,Dol adareth,me_belfalas_region,GON,place,5.187,me_gondorian,me_valar_worship,,wool,rural_settlement,buryat_culture
me_land_2829,Karmun March,me_rhun_region,WILD,wilderness,0.011,me_balchoth,me_melkorism,,livestock,rural_settlement,
me_land_2830,Drazun,me_khand_region,KHA,place,2.173,me_variag,me_melkorism,,wool,rural_settlement,sherpa_culture
me_land_2831,Ravengarth,me_rhun_region,DOR,place,1.558,me_dorwinrim,me_northern_ways,,horses,rural_settlement,yanesha_culture
me_land_2832,Greendown End,me_enedwaith_region,WILD,wilderness,0.013,me_dunlending,me_dunland_ways,,livestock,rural_settlement,
me_land_2833,Eithel adareth,me_north_arnor_region,RAN,place,0.168,me_arnor_dunedain,me_valar_worship,,livestock,rural_settlement,
me_land_2834,Khurun March,me_rhun_region,WILD,wilderness,0.01,me_balchoth,me_melkorism,,livestock,rural_settlement,
me_land_2835,Emyn adareth,me_brown_lands_region,WILD,wilderness,0.011,me_woodman,me_northern_ways,,wheat,rural_settlement,
me_land_2836,Ugllug Camp,me_anduin_vale_region,GOB,place,1.372,me_misty_orc,me_melkorism,,livestock,rural_settlement,
me_land_2837,Uruklug Camp,me_mordor_region,MOR,place,4.826,me_mordor_orc,me_sauron_cult,,livestock,rural_settlement,dinga
me_land_2838,Imlad adareth,me_lindon_region,LIN,place,0.051,me_sindar,me_valar_worship,,wool,rural_settlement,
me_land_2839,Buttercombe,me_shire_breeland_region,SHI,place,2.869,me_shire_hobbit,me_northern_ways,,wool,rural_settlement,monacan_culture
